Timestamp,Proximity Distance (cm),Intruder Detected,Force Detected,Soft Alarm Triggered,Hard Alarm Triggered,Notification Type,Notification Sent,Alarm Reset Time (s),Event Type,System Uptime (s)
2023-07-15 05:21:04,85,1,0,0,0,,0,0,No Event,1762
2023-07-15 05:28:49,8,0,0,0,0,,0,0,No Event,1770
2023-07-15 05:54:11,99,1,0,0,0,,0,0,No Event,1777
2023-07-15 06:01:01,16,1,1,1,1,Force Alert,1,8,Force Detection,1782
2023-07-15 06:12:10,99,0,1,0,1,Force Alert,1,14,Force Detection,1784
2023-07-15 06:20:21,79,1,1,0,1,Force Alert,1,16,Force Detection,1791
2023-07-15 06:38:35,69,0,1,0,1,Force Alert,1,20,Force Detection,1792
2023-07-15 06:47:24,35,0,0,0,0,,0,0,No Event,1793
2023-07-15 07:02:56,28,1,0,1,0,Proximity Warning,1,0,Proximity Detection,1801
2023-07-15 07:28:32,39,1,0,1,0,Proximity Warning,1,0,Proximity Detection,1808
2023-07-15 07:50:10,33,0,1,0,1,Force Alert,1,15,Force Detection,1809
2023-07-15 08:12:41,50,0,1,0,1,Force Alert,1,6,Force Detection,1813
2023-07-15 08:15:22,35,1,1,1,1,Force Alert,1,20,Force Detection,1821
2023-07-15 08:39:39,32,0,0,0,0,,0,0,No Event,1829
2023-07-15 09:03:40,94,1,0,0,0,,0,0,No Event,1835
2023-07-15 09:16:57,86,1,1,0,1,Force Alert,1,11,Force Detection,1844
2023-07-15 09:54:05,80,1,1,0,1,Force Alert,1,18,Force Detection,1847
2023-07-15 10:05:02,87,0,1,0,1,Force Alert,1,18,Force Detection,1848
2023-07-15 10:22:18,65,1,0,0,0,,0,0,No Event,1851
2023-07-15 10:50:43,58,0,0,0,0,,0,0,No Event,1855
2023-07-15 11:04:14,46,1,1,1,1,Force Alert,1,16,Force Detection,1860
2023-07-15 11:04:27,14,1,1,1,1,Force Alert,1,17,Force Detection,1868
2023-07-15 11:04:59,29,1,1,1,1,Force Alert,1,5,Force Detection,1873
2023-07-15 11:27:22,42,0,1,0,1,Force Alert,1,5,Force Detection,1877
2023-07-15 11:29:42,14,0,1,0,1,Force Alert,1,20,Force Detection,1885
2023-07-15 11:30:28,17,1,1,1,1,Force Alert,1,9,Force Detection,1890
2023-07-15 11:33:00,45,0,0,0,0,,0,0,No Event,1895
2023-07-15 11:39:06,57,1,0,0,0,,0,0,No Event,1898
2023-07-15 12:15:54,49,1,1,1,1,Force Alert,1,16,Force Detection,1907
2023-07-15 12:20:48,2,0,1,0,1,Force Alert,1,20,Force Detection,1916
2023-07-15 12:42:07,16,1,1,1,1,Force Alert,1,5,Force Detection,1918
2023-07-15 12:50:29,24,0,1,0,1,Force Alert,1,20,Force Detection,1926
2023-07-15 12:57:48,100,1,0,0,0,,0,0,No Event,1933
2023-07-15 13:03:48,7,0,0,0,0,,0,0,No Event,1942
2023-07-15 13:18:52,64,0,0,0,0,,0,0,No Event,1945
2023-07-15 13:26:53,99,0,0,0,0,,0,0,No Event,1948
2023-07-15 13:59:20,77,1,0,0,0,,0,0,No Event,1956
2023-07-15 14:21:37,87,0,0,0,0,,0,0,No Event,1965
2023-07-15 14:30:59,15,1,1,1,1,Force Alert,1,13,Force Detection,1974
2023-07-15 15:04:21,85,1,1,0,1,Force Alert,1,13,Force Detection,1979
2023-07-15 15:33:53,77,1,1,0,1,Force Alert,1,9,Force Detection,1981
2023-07-15 16:31:47,13,0,0,0,0,,0,0,No Event,1982
2023-07-15 16:41:21,13,1,0,1,0,Proximity Warning,1,0,Proximity Detection,1990
2023-07-15 17:00:12,63,1,0,0,0,,0,0,No Event,1992
2023-07-15 17:02:34,32,0,0,0,0,,0,0,No Event,1994
2023-07-15 17:18:54,58,1,1,0,1,Force Alert,1,11,Force Detection,1998
2023-07-15 17:24:10,24,1,0,1,0,Proximity Warning,1,0,Proximity Detection,1999
2023-07-15 17:31:00,80,1,1,0,1,Force Alert,1,14,Force Detection,2008
2023-07-19 07:55:51,97,0,1,0,1,Force Alert,1,8,Force Detection,2016
2023-07-19 07:56:01,11,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2024
2023-07-19 08:01:04,67,1,0,0,0,,0,0,No Event,2033
2023-07-19 08:07:25,85,1,1,0,1,Force Alert,1,6,Force Detection,2038
2023-07-19 08:17:39,87,1,0,0,0,,0,0,No Event,2043
2023-07-19 08:27:13,28,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2045
2023-07-19 09:11:51,41,0,1,0,1,Force Alert,1,8,Force Detection,2046
2023-07-19 09:22:55,92,1,1,0,1,Force Alert,1,8,Force Detection,2048
2023-07-19 09:40:12,55,0,1,0,1,Force Alert,1,15,Force Detection,2053
2023-07-19 09:45:45,24,0,1,0,1,Force Alert,1,17,Force Detection,2060
2023-07-19 10:13:48,32,0,0,0,0,,0,0,No Event,2067
2023-07-19 10:14:40,7,0,0,0,0,,0,0,No Event,2075
2023-07-19 10:21:19,64,1,1,0,1,Force Alert,1,12,Force Detection,2079
2023-07-19 10:43:40,52,0,0,0,0,,0,0,No Event,2084
2023-07-19 10:46:01,67,1,0,0,0,,0,0,No Event,2092
2023-07-19 10:57:15,25,1,1,1,1,Force Alert,1,20,Force Detection,2094
2023-07-19 11:02:58,61,0,0,0,0,,0,0,No Event,2098
2023-07-19 11:13:46,79,1,0,0,0,,0,0,No Event,2107
2023-07-19 11:24:21,21,0,0,0,0,,0,0,No Event,2112
2023-07-19 11:33:42,2,0,0,0,0,,0,0,No Event,2116
2023-07-19 11:53:12,41,0,0,0,0,,0,0,No Event,2118
2023-07-19 11:57:38,23,0,0,0,0,,0,0,No Event,2121
2023-07-19 12:14:52,68,0,0,0,0,,0,0,No Event,2123
2023-07-19 12:27:59,1,1,1,1,1,Force Alert,1,16,Force Detection,2124
2023-07-19 12:28:28,79,1,0,0,0,,0,0,No Event,2133
2023-07-19 12:30:04,58,1,1,0,1,Force Alert,1,9,Force Detection,2134
2023-07-19 12:43:01,29,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2139
2023-07-19 13:25:58,25,1,1,1,1,Force Alert,1,10,Force Detection,2140
2023-07-19 13:55:55,52,0,0,0,0,,0,0,No Event,2148
2023-07-19 13:58:25,71,0,1,0,1,Force Alert,1,8,Force Detection,2151
2023-07-19 14:01:28,16,0,1,0,1,Force Alert,1,14,Force Detection,2160
2023-07-19 14:21:42,39,0,0,0,0,,0,0,No Event,2161
2023-07-19 14:23:35,78,0,0,0,0,,0,0,No Event,2169
2023-07-19 15:01:10,99,1,0,0,0,,0,0,No Event,2170
2023-07-19 15:17:49,41,0,0,0,0,,0,0,No Event,2172
2023-07-19 15:49:36,73,0,1,0,1,Force Alert,1,18,Force Detection,2176
2023-07-19 15:58:23,75,0,0,0,0,,0,0,No Event,2179
2023-07-19 16:01:11,38,0,0,0,0,,0,0,No Event,2188
2023-07-19 16:27:08,31,0,1,0,1,Force Alert,1,19,Force Detection,2197
2023-07-19 16:38:40,1,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2206
2023-07-19 16:52:21,56,0,0,0,0,,0,0,No Event,2215
2023-07-19 17:28:35,80,0,1,0,1,Force Alert,1,6,Force Detection,2221
2023-07-19 17:47:36,4,0,0,0,0,,0,0,No Event,2230
2023-07-19 17:55:43,40,0,0,0,0,,0,0,No Event,2235
2023-07-19 17:56:07,53,1,0,0,0,,0,0,No Event,2241
2023-07-19 18:07:28,81,1,0,0,0,,0,0,No Event,2244
2023-07-19 18:38:14,24,0,1,0,1,Force Alert,1,18,Force Detection,2250
2023-07-19 18:54:09,79,1,1,0,1,Force Alert,1,20,Force Detection,2259
2023-07-19 19:04:07,90,0,1,0,1,Force Alert,1,14,Force Detection,2268
2023-07-19 19:39:22,75,1,0,0,0,,0,0,No Event,2274
2023-07-19 19:42:57,19,1,1,1,1,Force Alert,1,5,Force Detection,2282
2023-07-19 19:43:43,67,0,0,0,0,,0,0,No Event,2286
2023-07-19 20:00:14,9,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2287
2023-07-19 20:31:15,32,0,0,0,0,,0,0,No Event,2293
2023-07-19 20:41:54,88,1,1,0,1,Force Alert,1,13,Force Detection,2302
2023-07-19 20:56:31,8,0,1,0,1,Force Alert,1,9,Force Detection,2309
2023-07-19 20:57:58,62,0,1,0,1,Force Alert,1,7,Force Detection,2317
2023-07-19 21:26:30,90,0,0,0,0,,0,0,No Event,2326
2023-07-19 21:34:39,46,1,1,1,1,Force Alert,1,18,Force Detection,2335
2023-07-19 21:58:02,26,0,1,0,1,Force Alert,1,14,Force Detection,2338
2023-07-19 21:58:24,50,1,0,0,0,,0,0,No Event,2343
2023-07-19 22:11:59,69,1,0,0,0,,0,0,No Event,2344
2023-07-19 22:50:28,58,0,1,0,1,Force Alert,1,18,Force Detection,2346
2023-07-19 22:54:55,72,0,1,0,1,Force Alert,1,12,Force Detection,2349
2023-07-19 22:57:30,7,0,1,0,1,Force Alert,1,11,Force Detection,2355
2023-07-19 23:08:53,99,1,0,0,0,,0,0,No Event,2363
2023-07-19 23:22:29,16,0,0,0,0,,0,0,No Event,2372
2023-07-19 23:32:46,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2381
2023-07-19 23:35:59,54,1,1,0,1,Force Alert,1,7,Force Detection,2386
2023-07-20 00:03:40,1,0,1,0,1,Force Alert,1,15,Force Detection,2387
2023-07-20 00:09:09,80,0,0,0,0,,0,0,No Event,2388
2023-07-20 00:45:43,78,1,1,0,1,Force Alert,1,5,Force Detection,2397
2023-07-20 00:52:59,93,1,0,0,0,,0,0,No Event,2404
2023-07-20 00:55:14,39,0,0,0,0,,0,0,No Event,2412
2023-07-20 00:58:12,28,0,1,0,1,Force Alert,1,18,Force Detection,2417
2023-07-20 01:03:28,35,0,1,0,1,Force Alert,1,13,Force Detection,2418
2023-07-20 01:07:58,39,0,0,0,0,,0,0,No Event,2427
2023-07-20 01:34:25,86,0,0,0,0,,0,0,No Event,2433
2023-07-20 01:43:59,12,1,1,1,1,Force Alert,1,12,Force Detection,2436
2023-07-20 01:45:08,85,1,1,0,1,Force Alert,1,19,Force Detection,2442
2023-07-20 01:51:14,45,0,0,0,0,,0,0,No Event,2443
2023-07-20 01:53:48,70,0,1,0,1,Force Alert,1,10,Force Detection,2450
2023-07-20 02:03:57,70,1,0,0,0,,0,0,No Event,2452
2023-07-20 02:15:09,97,1,0,0,0,,0,0,No Event,2453
2023-07-20 02:36:25,12,1,1,1,1,Force Alert,1,5,Force Detection,2461
2023-07-20 02:42:01,46,0,1,0,1,Force Alert,1,10,Force Detection,2470
2023-07-20 02:44:15,91,0,0,0,0,,0,0,No Event,2474
2023-07-20 02:53:53,89,0,1,0,1,Force Alert,1,20,Force Detection,2479
2023-07-20 03:08:18,87,0,0,0,0,,0,0,No Event,2484
2023-07-20 03:39:46,14,1,1,1,1,Force Alert,1,10,Force Detection,2485
2023-07-20 04:05:35,95,0,1,0,1,Force Alert,1,18,Force Detection,2488
2023-07-20 04:12:45,83,1,0,0,0,,0,0,No Event,2495
2023-07-20 05:52:28,86,0,0,0,0,,0,0,No Event,2499
2023-07-20 06:07:05,43,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2508
2023-07-20 06:07:06,84,0,1,0,1,Force Alert,1,17,Force Detection,2512
2023-07-20 06:07:50,58,1,0,0,0,,0,0,No Event,2518
2023-07-20 06:27:59,65,0,1,0,1,Force Alert,1,17,Force Detection,2519
2023-07-20 06:41:03,31,0,1,0,1,Force Alert,1,16,Force Detection,2525
2023-07-20 07:03:04,98,0,0,0,0,,0,0,No Event,2530
2023-07-20 07:20:29,18,0,0,0,0,,0,0,No Event,2533
2023-07-23 22:56:09,18,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2535
2023-07-23 23:09:44,90,1,0,0,0,,0,0,No Event,2540
2023-07-23 23:31:44,5,0,0,0,0,,0,0,No Event,2549
2023-07-23 23:52:16,19,1,1,1,1,Force Alert,1,14,Force Detection,2553
2023-07-23 23:53:20,59,0,1,0,1,Force Alert,1,12,Force Detection,2557
2023-07-23 23:58:22,61,0,0,0,0,,0,0,No Event,2560
2023-07-24 00:13:47,62,1,1,0,1,Force Alert,1,11,Force Detection,2569
2023-07-24 00:16:23,65,0,1,0,1,Force Alert,1,13,Force Detection,2574
2023-07-24 00:35:25,48,1,1,1,1,Force Alert,1,15,Force Detection,2582
2023-07-24 00:38:13,80,0,0,0,0,,0,0,No Event,2584
2023-07-24 00:48:58,78,0,1,0,1,Force Alert,1,5,Force Detection,2588
2023-07-24 00:52:55,88,0,0,0,0,,0,0,No Event,2591
2023-07-24 01:08:16,40,1,1,1,1,Force Alert,1,20,Force Detection,2595
2023-07-24 01:10:01,35,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2599
2023-07-24 01:31:43,23,0,1,0,1,Force Alert,1,20,Force Detection,2605
2023-07-24 01:34:59,93,1,0,0,0,,0,0,No Event,2614
2023-07-24 01:39:48,20,0,1,0,1,Force Alert,1,13,Force Detection,2622
2023-07-24 01:48:31,49,1,1,1,1,Force Alert,1,10,Force Detection,2625
2023-07-24 01:50:57,9,1,1,1,1,Force Alert,1,18,Force Detection,2631
2023-07-24 02:09:56,73,1,1,0,1,Force Alert,1,8,Force Detection,2636
2023-07-24 02:11:09,92,0,0,0,0,,0,0,No Event,2639
2023-07-24 02:27:42,27,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2648
2023-07-24 02:35:45,10,0,1,0,1,Force Alert,1,15,Force Detection,2655
2023-07-24 02:44:08,85,1,1,0,1,Force Alert,1,7,Force Detection,2658
2023-07-24 02:55:30,12,0,0,0,0,,0,0,No Event,2661
2023-07-24 03:29:41,30,1,1,1,1,Force Alert,1,18,Force Detection,2663
2023-07-24 04:03:29,14,0,0,0,0,,0,0,No Event,2671
2023-07-24 04:24:27,1,0,1,0,1,Force Alert,1,15,Force Detection,2675
2023-07-24 04:45:06,40,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2678
2023-07-24 04:48:47,65,1,0,0,0,,0,0,No Event,2686
2023-07-24 04:50:37,69,1,1,0,1,Force Alert,1,19,Force Detection,2692
2023-07-24 05:45:22,6,0,1,0,1,Force Alert,1,17,Force Detection,2699
2023-07-24 06:06:18,55,0,0,0,0,,0,0,No Event,2707
2023-07-24 06:38:11,21,0,0,0,0,,0,0,No Event,2712
2023-07-24 06:39:33,20,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2721
2023-07-24 06:53:17,6,0,0,0,0,,0,0,No Event,2724
2023-07-24 06:55:31,81,0,1,0,1,Force Alert,1,17,Force Detection,2730
2023-07-24 07:05:45,23,0,1,0,1,Force Alert,1,20,Force Detection,2737
2023-07-24 07:13:25,61,1,1,0,1,Force Alert,1,5,Force Detection,2741
2023-07-24 07:41:26,69,0,1,0,1,Force Alert,1,8,Force Detection,2747
2023-07-24 07:45:04,70,1,1,0,1,Force Alert,1,18,Force Detection,2748
2023-07-24 07:49:51,95,0,1,0,1,Force Alert,1,15,Force Detection,2752
2023-07-24 07:59:41,18,0,0,0,0,,0,0,No Event,2754
2023-07-24 08:04:38,44,0,0,0,0,,0,0,No Event,2759
2023-07-24 08:07:37,69,1,1,0,1,Force Alert,1,7,Force Detection,2768
2023-07-24 08:24:08,60,1,1,0,1,Force Alert,1,6,Force Detection,2777
2023-07-24 08:26:48,86,0,0,0,0,,0,0,No Event,2782
2023-07-24 08:35:23,83,1,1,0,1,Force Alert,1,8,Force Detection,2783
2023-07-24 08:41:47,71,0,0,0,0,,0,0,No Event,2784
2023-07-24 08:45:55,2,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2789
2023-07-24 09:20:05,88,1,0,0,0,,0,0,No Event,2793
2023-07-24 09:28:19,72,1,1,0,1,Force Alert,1,15,Force Detection,2799
2023-07-24 09:28:39,63,0,0,0,0,,0,0,No Event,2804
2023-07-24 09:47:16,16,0,1,0,1,Force Alert,1,6,Force Detection,2809
2023-07-24 09:56:33,17,0,1,0,1,Force Alert,1,15,Force Detection,2815
2023-07-24 10:39:50,89,1,0,0,0,,0,0,No Event,2823
2023-07-24 10:40:06,36,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2825
2023-07-24 10:50:14,24,0,0,0,0,,0,0,No Event,2830
2023-07-24 10:55:59,26,1,1,1,1,Force Alert,1,18,Force Detection,2836
2023-07-24 11:30:40,6,0,0,0,0,,0,0,No Event,2842
2023-07-24 12:32:58,59,0,1,0,1,Force Alert,1,7,Force Detection,2844
2023-07-24 12:39:44,16,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2848
2023-07-24 12:45:09,4,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2857
2023-07-24 12:58:37,63,1,1,0,1,Force Alert,1,17,Force Detection,2860
2023-07-24 13:06:35,76,1,0,0,0,,0,0,No Event,2865
2023-07-24 13:15:40,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2872
2023-07-24 13:22:45,33,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2880
2023-07-24 14:25:09,97,1,1,0,1,Force Alert,1,15,Force Detection,2883
2023-07-24 14:44:02,2,0,1,0,1,Force Alert,1,14,Force Detection,2892
2023-07-24 15:02:35,7,1,1,1,1,Force Alert,1,8,Force Detection,2893
2023-07-24 15:03:44,24,1,1,1,1,Force Alert,1,8,Force Detection,2898
2023-07-24 15:48:27,15,1,1,1,1,Force Alert,1,5,Force Detection,2903
2023-07-24 16:08:32,90,1,0,0,0,,0,0,No Event,2908
2023-07-24 16:47:35,47,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2913
2023-07-24 16:53:30,51,0,1,0,1,Force Alert,1,19,Force Detection,2916
2023-07-24 16:54:32,53,1,1,0,1,Force Alert,1,9,Force Detection,2924
2023-07-24 16:55:53,42,0,1,0,1,Force Alert,1,10,Force Detection,2932
2023-07-24 16:58:36,8,1,1,1,1,Force Alert,1,16,Force Detection,2936
2023-07-24 17:03:23,30,1,1,1,1,Force Alert,1,20,Force Detection,2941
2023-07-24 17:08:00,5,0,0,0,0,,0,0,No Event,2950
2023-07-24 17:11:07,93,1,0,0,0,,0,0,No Event,2952
2023-07-24 17:17:22,50,1,1,0,1,Force Alert,1,10,Force Detection,2961
2023-07-24 18:16:27,71,1,0,0,0,,0,0,No Event,2962
2023-07-24 18:19:35,23,1,0,1,0,Proximity Warning,1,0,Proximity Detection,2965
2023-07-24 18:28:52,66,1,1,0,1,Force Alert,1,15,Force Detection,2970
2023-07-24 18:28:54,37,0,1,0,1,Force Alert,1,15,Force Detection,2978
2023-07-24 18:51:12,25,1,1,1,1,Force Alert,1,9,Force Detection,2982
2023-07-24 19:00:25,72,0,0,0,0,,0,0,No Event,2990
2023-07-24 19:06:16,89,0,0,0,0,,0,0,No Event,2999
2023-07-24 19:36:39,83,0,1,0,1,Force Alert,1,13,Force Detection,3004
2023-07-24 19:42:38,62,1,1,0,1,Force Alert,1,10,Force Detection,3009
2023-07-24 20:09:45,56,0,1,0,1,Force Alert,1,9,Force Detection,3016
2023-07-24 20:19:24,57,0,0,0,0,,0,0,No Event,3022
2023-07-24 20:21:22,72,1,1,0,1,Force Alert,1,9,Force Detection,3030
2023-07-24 20:37:53,91,0,0,0,0,,0,0,No Event,3031
2023-07-24 20:59:05,49,0,0,0,0,,0,0,No Event,3032
2023-07-24 21:01:52,86,1,1,0,1,Force Alert,1,16,Force Detection,3034
2023-07-24 21:12:30,12,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3043
2023-07-24 21:13:34,10,0,0,0,0,,0,0,No Event,3049
2023-07-24 21:32:21,99,1,0,0,0,,0,0,No Event,3056
2023-07-28 11:48:26,21,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3061
2023-07-28 12:34:20,15,1,1,1,1,Force Alert,1,6,Force Detection,3062
2023-07-28 12:35:48,37,1,1,1,1,Force Alert,1,18,Force Detection,3067
2023-07-28 12:47:26,32,1,1,1,1,Force Alert,1,12,Force Detection,3074
2023-07-28 12:48:15,70,0,0,0,0,,0,0,No Event,3083
2023-07-28 13:28:05,37,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3086
2023-07-28 13:29:59,79,0,1,0,1,Force Alert,1,10,Force Detection,3093
2023-07-28 13:37:21,62,0,1,0,1,Force Alert,1,12,Force Detection,3096
2023-07-28 13:38:09,70,0,1,0,1,Force Alert,1,8,Force Detection,3103
2023-07-28 14:15:25,70,1,1,0,1,Force Alert,1,10,Force Detection,3107
2023-07-28 14:38:17,80,0,1,0,1,Force Alert,1,5,Force Detection,3115
2023-07-28 15:13:54,30,0,0,0,0,,0,0,No Event,3120
2023-07-28 15:17:49,34,0,0,0,0,,0,0,No Event,3124
2023-07-28 15:45:43,91,0,0,0,0,,0,0,No Event,3128
2023-07-28 16:15:42,27,0,1,0,1,Force Alert,1,9,Force Detection,3134
2023-07-28 16:28:06,67,1,0,0,0,,0,0,No Event,3138
2023-07-28 16:42:43,16,0,1,0,1,Force Alert,1,14,Force Detection,3147
2023-07-28 16:53:47,63,1,0,0,0,,0,0,No Event,3156
2023-07-28 17:04:32,5,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3163
2023-07-28 17:44:18,42,0,0,0,0,,0,0,No Event,3165
2023-07-28 17:58:37,5,1,1,1,1,Force Alert,1,17,Force Detection,3173
2023-07-28 19:09:30,20,0,1,0,1,Force Alert,1,19,Force Detection,3178
2023-07-28 19:24:18,83,0,1,0,1,Force Alert,1,9,Force Detection,3181
2023-07-28 19:38:08,22,0,0,0,0,,0,0,No Event,3187
2023-07-28 20:13:41,40,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3194
2023-07-28 20:20:27,55,0,0,0,0,,0,0,No Event,3198
2023-07-28 20:28:59,32,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3201
2023-07-28 20:32:21,59,0,1,0,1,Force Alert,1,18,Force Detection,3210
2023-07-28 21:16:51,92,1,1,0,1,Force Alert,1,6,Force Detection,3217
2023-07-28 21:22:12,71,1,1,0,1,Force Alert,1,5,Force Detection,3220
2023-07-28 21:48:54,81,0,0,0,0,,0,0,No Event,3226
2023-07-28 21:50:51,55,0,1,0,1,Force Alert,1,9,Force Detection,3229
2023-07-28 21:53:01,63,1,1,0,1,Force Alert,1,13,Force Detection,3232
2023-07-28 22:11:08,90,1,1,0,1,Force Alert,1,16,Force Detection,3237
2023-07-28 22:21:14,8,1,1,1,1,Force Alert,1,12,Force Detection,3238
2023-07-28 22:28:33,40,1,1,1,1,Force Alert,1,14,Force Detection,3239
2023-07-28 22:34:50,71,0,0,0,0,,0,0,No Event,3244
2023-07-28 22:38:30,67,0,0,0,0,,0,0,No Event,3252
2023-07-28 22:46:51,31,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3256
2023-07-28 23:17:11,1,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3263
2023-07-28 23:32:13,49,0,1,0,1,Force Alert,1,15,Force Detection,3269
2023-07-29 00:08:40,72,0,0,0,0,,0,0,No Event,3274
2023-07-29 00:18:44,72,0,0,0,0,,0,0,No Event,3278
2023-07-29 00:23:48,55,1,1,0,1,Force Alert,1,9,Force Detection,3286
2023-07-29 00:29:41,56,0,1,0,1,Force Alert,1,18,Force Detection,3295
2023-07-29 00:38:05,22,0,1,0,1,Force Alert,1,18,Force Detection,3297
2023-07-29 00:50:33,40,0,0,0,0,,0,0,No Event,3299
2023-07-29 00:59:15,23,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3303
2023-07-29 01:18:41,98,0,0,0,0,,0,0,No Event,3307
2023-07-29 01:31:36,67,0,1,0,1,Force Alert,1,8,Force Detection,3311
2023-07-29 01:33:17,86,1,0,0,0,,0,0,No Event,3320
2023-07-29 01:33:23,64,1,1,0,1,Force Alert,1,19,Force Detection,3329
2023-07-29 01:38:42,58,0,1,0,1,Force Alert,1,15,Force Detection,3332
2023-07-29 01:56:36,45,1,1,1,1,Force Alert,1,11,Force Detection,3336
2023-07-29 02:05:54,57,0,1,0,1,Force Alert,1,11,Force Detection,3340
2023-07-29 02:10:43,81,1,0,0,0,,0,0,No Event,3347
2023-07-29 02:43:35,76,0,1,0,1,Force Alert,1,8,Force Detection,3354
2023-07-29 02:50:34,30,0,0,0,0,,0,0,No Event,3363
2023-07-29 02:52:59,74,1,0,0,0,,0,0,No Event,3371
2023-07-29 02:56:12,39,0,1,0,1,Force Alert,1,17,Force Detection,3372
2023-07-29 02:58:25,22,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3376
2023-07-29 03:04:42,78,1,1,0,1,Force Alert,1,7,Force Detection,3381
2023-07-29 03:16:53,32,1,1,1,1,Force Alert,1,10,Force Detection,3387
2023-07-29 03:23:01,77,0,0,0,0,,0,0,No Event,3390
2023-07-29 03:33:18,21,1,1,1,1,Force Alert,1,19,Force Detection,3399
2023-07-29 03:35:27,45,0,0,0,0,,0,0,No Event,3405
2023-07-29 03:37:07,94,0,1,0,1,Force Alert,1,6,Force Detection,3406
2023-07-29 03:37:53,50,1,0,0,0,,0,0,No Event,3412
2023-07-29 03:42:58,5,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3417
2023-07-29 03:47:55,28,1,1,1,1,Force Alert,1,9,Force Detection,3421
2023-07-29 03:48:02,68,1,1,0,1,Force Alert,1,18,Force Detection,3424
2023-07-29 04:23:07,51,0,0,0,0,,0,0,No Event,3431
2023-07-29 05:02:30,60,0,1,0,1,Force Alert,1,20,Force Detection,3437
2023-07-29 05:09:06,51,0,0,0,0,,0,0,No Event,3441
2023-07-29 05:10:40,63,0,1,0,1,Force Alert,1,6,Force Detection,3443
2023-07-29 05:13:40,22,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3446
2023-07-29 05:30:06,20,1,1,1,1,Force Alert,1,15,Force Detection,3455
2023-07-29 05:31:45,39,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3459
2023-07-29 05:44:16,90,0,1,0,1,Force Alert,1,20,Force Detection,3464
2023-07-29 06:24:17,14,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3473
2023-07-29 06:33:57,9,1,1,1,1,Force Alert,1,13,Force Detection,3480
2023-07-29 06:39:39,44,0,0,0,0,,0,0,No Event,3487
2023-07-29 07:04:11,15,0,1,0,1,Force Alert,1,20,Force Detection,3495
2023-07-29 07:32:20,20,0,1,0,1,Force Alert,1,7,Force Detection,3503
2023-07-29 07:48:28,27,1,1,1,1,Force Alert,1,12,Force Detection,3511
2023-07-29 08:02:19,55,1,1,0,1,Force Alert,1,12,Force Detection,3512
2023-07-29 08:27:22,1,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3517
2023-07-29 08:34:47,17,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3524
2023-07-29 09:01:25,17,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3526
2023-07-29 09:04:27,67,1,1,0,1,Force Alert,1,5,Force Detection,3532
2023-07-29 09:11:09,82,1,1,0,1,Force Alert,1,15,Force Detection,3540
2023-07-29 09:12:21,3,1,1,1,1,Force Alert,1,6,Force Detection,3542
2023-07-29 09:21:29,75,0,0,0,0,,0,0,No Event,3544
2023-07-29 09:34:46,64,0,1,0,1,Force Alert,1,6,Force Detection,3552
2023-07-29 10:07:47,18,0,0,0,0,,0,0,No Event,3559
2023-07-29 10:20:51,100,0,0,0,0,,0,0,No Event,3563
2023-07-29 10:40:38,56,0,0,0,0,,0,0,No Event,3565
2023-07-29 10:51:23,48,1,0,1,0,Proximity Warning,1,0,Proximity Detection,3569
2023-07-29 11:26:30,56,0,1,0,1,Force Alert,1,16,Force Detection,3574
2023-07-29 11:29:07,94,0,1,0,1,Force Alert,1,17,Force Detection,3583
2023-08-02 01:28:28,26,1,1,1,1,Force Alert,1,15,Force Detection,3592
